player_id_lead,player_name_lead,game_id_lead,game_date,recieving_yards_lead,recieving_touchdowns_lead,receptions_lead,targets_lead,rush_attempts_lead,rushing_yards_lead,rush_touchdowns_lead,fumbles_lead,fumbles_lost_lead,recieving_yards_avg,recieving_tds_avg,receptions_avg,targets_avg,rush_attmpt_avg,rushing_yards_avg,rush_tds_avg,fumbles_avg,fumbles_lost_avg,Fpts
00-0027791,J.Starks,2015101809,10/18/2015 0:00,5,1,1,2,10,112,1,0,0,15.83333333,0,2.166666667,2.666666667,12,45,0.166666667,0.166666667,0.166666667,27.7
00-0027791,J.Starks,2015110801,11/8/2015 0:00,71,1,6,8,10,39,0,0,0,14.83333333,0.166666667,2,2.166666667,12.33333333,58.5,0.333333333,0.166666667,0.166666667,23
00-0027791,J.Starks,2015111501,11/15/2015 0:00,54,0,6,7,15,42,0,0,0,23.83333333,0.333333333,2.666666667,3.166666667,12.66666667,63.5,0.333333333,0.166666667,0.166666667,15.6
00-0027791,J.Starks,2015112205,11/22/2015 0:00,30,0,1,1,8,14,0,0,0,28.5,0.333333333,3.333333333,4,13.5,58,0.166666667,0.166666667,0.166666667,5.4
00-0027791,J.Starks,2015120300,12/3/2015 0:00,45,0,5,7,9,15,0,0,0,31.66666667,0.333333333,2.833333333,3.5,11.5,44.5,0.166666667,0,0,11
00-0027791,J.Starks,2015121312,12/13/2015 0:00,32,1,4,4,11,71,1,0,0,36,0.333333333,3.5,4.5,10.16666667,41.66666667,0.166666667,0,0,26.3
00-0027791,J.Starks,2015122009,12/20/2015 0:00,5,0,1,1,9,51,0,0,0,39.5,0.5,3.833333333,4.833333333,10.5,48.83333333,0.333333333,0,0,6.6
00-0027791,J.Starks,2016010310,1/3/2016 0:00,18,0,3,3,8,24,0,0,0,39.5,0.333333333,3.833333333,4.666666667,10.33333333,38.66666667,0.166666667,0,0,7.2
00-0027791,J.Starks,2016100911,10/9/2016 0:00,19,0,3,6,12,33,0,0,1,30.66666667,0.166666667,3.333333333,3.833333333,10,36.16666667,0.166666667,0,0,7.2
00-0027791,J.Starks,2016111307,11/13/2016 0:00,11,1,3,4,8,33,0,0,0,24.83333333,0.166666667,2.833333333,3.666666667,9.5,34.66666667,0.166666667,0,0.166666667,13.4
00-0027791,J.Starks,2016112011,11/20/2016 0:00,46,1,5,6,9,25,0,0,0,21.66666667,0.333333333,3.166666667,4.166666667,9.5,37.83333333,0.166666667,0,0.166666667,18.1
00-0027791,J.Starks,2016112800,11/28/2016 0:00,27,0,5,5,17,41,0,0,0,21.83333333,0.5,3.166666667,4,9.5,39.5,0.166666667,0,0.166666667,11.8
,,,,,,,,,,,,,21,0.333333333,3.333333333,4.166666667,10.5,34.5,0,0,0.166666667,0
00-0027861,C.Spiller,2011112700,11/27/2011 0:00,15,0,3,3,19,55,0,0,0,21,0,2,2,9,16,0,0,0,10
00-0027861,C.Spiller,2011120402,12/4/2011 0:00,19,0,3,6,14,83,1,0,0,18,0,2.5,2.5,14,35.5,0,0,0,19.2
00-0027861,C.Spiller,2011121112,12/11/2011 0:00,10,0,3,4,12,46,0,0,0,18.33333333,0,2.666666667,3.666666667,14,51.33333333,0.333333333,0,0,8.6
00-0027861,C.Spiller,2011121801,12/18/2011 0:00,78,1,9,11,12,91,1,0,0,16.25,0,2.75,3.75,13.5,50,0.25,0,0,37.9
00-0027861,C.Spiller,2011122400,12/24/2011 0:00,27,0,2,3,16,111,1,0,0,28.6,0.2,4,5.2,13.2,58.2,0.4,0,0,24.8
00-0027861,C.Spiller,2012010101,1/1/2012 0:00,40,1,4,8,13,60,0,0,0,28.33333333,0.166666667,3.666666667,4.833333333,13.66666667,67,0.5,0,0,20
00-0027861,C.Spiller,2012090902,9/9/2012 0:00,25,0,2,3,14,169,1,1,1,31.5,0.333333333,4,5.833333333,14.33333333,74.33333333,0.5,0,0,29.4
00-0027861,C.Spiller,2012091605,9/16/2012 0:00,47,0,3,3,15,123,2,0,0,33.16666667,0.333333333,3.833333333,5.833333333,13.5,93.33333333,0.666666667,0.166666667,0.166666667,35
00-0027861,C.Spiller,2012093000,9/30/2012 0:00,5,0,2,2,8,33,0,0,0,37.83333333,0.333333333,3.833333333,5.333333333,13.66666667,100,0.833333333,0.166666667,0.166666667,5.8
00-0027861,C.Spiller,2012101407,10/14/2012 0:00,22,0,4,5,12,88,1,0,0,37,0.333333333,3.666666667,5,13,97.83333333,0.833333333,0.166666667,0.166666667,21
00-0027861,C.Spiller,2012102107,10/21/2012 0:00,32,0,6,6,12,70,0,0,0,27.66666667,0.166666667,2.833333333,4,13,97.33333333,0.833333333,0.166666667,0.166666667,16.2
00-0027861,C.Spiller,2012111103,11/11/2012 0:00,61,0,4,4,9,70,0,0,0,28.5,0.166666667,3.5,4.5,12.33333333,90.5,0.666666667,0.166666667,0.166666667,17.1
00-0027861,C.Spiller,2012111500,11/15/2012 0:00,39,0,3,4,22,91,0,0,0,32,0,3.5,3.833333333,11.66666667,92.16666667,0.666666667,0.166666667,0.166666667,16
00-0027861,C.Spiller,2012112502,11/25/2012 0:00,-4,0,1,3,14,107,0,0,0,34.33333333,0,3.666666667,4,13,79.16666667,0.5,0,0,14.3
00-0027861,C.Spiller,2012120206,12/2/2012 0:00,7,0,1,1,14,77,1,0,0,25.83333333,0,3.333333333,4,12.83333333,76.5,0.166666667,0,0,15.4
00-0027861,C.Spiller,2012121610,12/16/2012 0:00,-2,0,3,5,17,103,1,0,0,26.16666667,0,3.166666667,3.833333333,13.83333333,83.83333333,0.333333333,0,0,22.1
00-0027861,C.Spiller,2012122302,12/23/2012 0:00,35,0,4,5,22,138,0,0,0,22.16666667,0,3,3.833333333,14.66666667,86.33333333,0.333333333,0,0,24.3
00-0027861,C.Spiller,2012123000,12/30/2012 0:00,72,1,2,7,24,59,0,0,0,22.66666667,0,2.666666667,3.666666667,16.33333333,97.66666667,0.333333333,0,0,21.1
00-0027861,C.Spiller,2013090800,9/8/2013 0:00,14,0,5,6,17,41,0,0,0,24.5,0.166666667,2.333333333,4.166666667,18.83333333,95.83333333,0.333333333,0,0,10.5
00-0027861,C.Spiller,2013091502,9/15/2013 0:00,26,0,4,5,16,103,0,0,0,20.33333333,0.166666667,2.666666667,4.5,18,87.5,0.333333333,0,0,19.9
00-0027861,C.Spiller,2013092205,9/22/2013 0:00,1,0,1,1,10,9,0,0,0,25.33333333,0.166666667,3.166666667,4.833333333,18.33333333,86.83333333,0.333333333,0,0,2
00-0027861,C.Spiller,2013101301,10/13/2013 0:00,11,0,2,2,10,55,0,0,0,24.33333333,0.166666667,3.166666667,4.833333333,17.66666667,75.5,0.166666667,0,0,8.6
00-0027861,C.Spiller,2013110300,11/3/2013 0:00,39,0,2,3,12,116,0,0,0,26.5,0.166666667,3,4.333333333,16.5,67.5,0,0,0,20.5
00-0027861,C.Spiller,2013111006,11/10/2013 0:00,11,0,3,3,8,23,0,0,0,27.16666667,0.166666667,2.666666667,4,14.83333333,63.83333333,0,0,0,6.4
00-0027861,C.Spiller,2013111700,11/17/2013 0:00,10,0,2,2,13,6,0,0,0,17,0,2.833333333,3.333333333,12.16666667,57.83333333,0,0,0,3.6
00-0027861,C.Spiller,2013120107,12/1/2013 0:00,8,0,2,4,15,149,1,0,0,16.33333333,0,2.333333333,2.666666667,11.5,52,0,0,0,26.7
00-0027861,C.Spiller,2013120807,12/8/2013 0:00,26,0,1,1,11,22,0,0,0,13.33333333,0,2,2.5,11.33333333,59.66666667,0.166666667,0,0,5.8
00-0027861,C.Spiller,2013121503,12/15/2013 0:00,1,0,1,2,13,67,0,0,0,17.5,0,2,2.5,11.5,61.83333333,0.166666667,0,0,7.8
00-0027861,C.Spiller,2013122200,12/22/2013 0:00,26,0,3,4,20,77,0,0,0,15.83333333,0,1.833333333,2.5,12,63.83333333,0.166666667,0,0,13.3
00-0027861,C.Spiller,2013122907,12/29/2013 0:00,28,0,5,5,19,105,0,0,0,13.66666667,0,2,2.666666667,13.33333333,57.33333333,0.166666667,0,0,21.3
00-0027861,C.Spiller,2014090702,9/7/2014 0:00,11,1,3,3,15,53,0,0,0,16.5,0,2.333333333,3,15.16666667,71,0.166666667,0,0,15.4
00-0027861,C.Spiller,2014091400,9/14/2014 0:00,9,0,1,1,12,69,0,0,0,16.66666667,0.166666667,2.5,3.166666667,15.5,78.83333333,0.166666667,0,0,8.8
00-0027861,C.Spiller,2014092100,9/21/2014 0:00,37,0,3,3,10,25,0,0,0,16.83333333,0.166666667,2.333333333,2.666666667,15,65.5,0,0,0,9.2
00-0027861,C.Spiller,2014092802,9/28/2014 0:00,24,0,3,3,15,60,0,0,0,18.66666667,0.166666667,2.666666667,3,14.83333333,66,0,0,0,11.4
00-0027861,C.Spiller,2014100502,10/5/2014 0:00,25,0,3,4,9,7,0,0,0,22.5,0.166666667,3,3.166666667,15.16666667,64.83333333,0,0,0,6.2
,,,,,,,,,,,,,22.33333333,0.166666667,3,3.166666667,13.33333333,53.16666667,0,0,0,0
00-0027864,R.Mathews,2010100311,10/3/2010 0:00,13,0,1,1,9,55,1,0,0,2,0,1,2,19,75,0,0,0,13.8
00-0027864,R.Mathews,2010101011,10/10/2010 0:00,0,0,1,1,9,59,0,0,0,7.5,0,1,1.5,14,65,0.5,0,0,6.9
00-0027864,R.Mathews,2010101701,10/17/2010 0:00,12,0,3,4,12,64,0,0,0,5,0,1,1.333333333,12.33333333,63,0.333333333,0,0,10.6
00-0027864,R.Mathews,2010102410,10/24/2010 0:00,7,0,2,3,8,15,0,0,0,6.75,0,1.5,2,12.25,63.25,0.25,0,0,4.2
00-0027864,R.Mathews,2010103107,10/31/2010 0:00,11,0,3,3,15,43,1,0,0,6.8,0,1.6,2.2,11.4,53.6,0.2,0,0,14.4
00-0027864,R.Mathews,2010110703,11/7/2010 0:00,18,0,2,2,9,42,0,0,0,7.5,0,1.833333333,2.333333333,12,51.83333333,0.333333333,0,0,8
00-0027864,R.Mathews,2010121212,12/12/2010 0:00,6,0,1,2,16,65,1,0,0,10.16666667,0,2,2.333333333,10.33333333,46.33333333,0.333333333,0,0,14.1
00-0027864,R.Mathews,2010122612,12/26/2010 0:00,28,0,3,3,12,55,1,0,0,9,0,2,2.5,11.5,48,0.333333333,0,0,17.3
00-0027864,R.Mathews,2011010213,1/2/2011 0:00,19,0,3,3,26,120,3,0,0,13.66666667,0,2.333333333,2.833333333,12,47.33333333,0.5,0,0,37.9
00-0027864,R.Mathews,2011091111,9/11/2011 0:00,73,0,3,5,12,45,0,0,0,14.83333333,0,2.333333333,2.666666667,14.33333333,56.66666667,1,0,0,14.8
00-0027864,R.Mathews,2011091811,9/18/2011 0:00,62,0,7,9,12,64,1,0,0,25.83333333,0,2.5,3,15,61.66666667,1,0,0,25.6
00-0027864,R.Mathews,2011092509,9/25/2011 0:00,51,0,4,4,21,98,2,0,0,34.33333333,0,3.166666667,4,14.5,65.16666667,1,0,0,30.9
00-0027864,R.Mathews,2011100213,10/2/2011 0:00,68,0,5,5,16,81,0,0,0,39.83333333,0,3.5,4.333333333,16.5,74.5,1.333333333,0,0,19.9
00-0027864,R.Mathews,2011100910,10/9/2011 0:00,7,0,1,1,24,125,0,0,0,50.16666667,0,4.166666667,4.833333333,16.5,77.16666667,1.166666667,0,0,17.2
00-0027864,R.Mathews,2011102301,10/23/2011 0:00,26,0,4,5,13,39,0,0,0,46.66666667,0,3.833333333,4.5,18.5,88.83333333,1,0,0,10.5
00-0027864,R.Mathews,2011103100,10/31/2011 0:00,55,0,6,7,13,57,0,0,0,47.83333333,0,4,4.833333333,16.33333333,75.33333333,0.5,0,0,17.2
00-0027864,R.Mathews,2011112010,11/20/2011 0:00,14,0,2,2,13,37,0,0,0,44.83333333,0,4.5,5.166666667,16.5,77.33333333,0.5,0,0,7.1
00-0027864,R.Mathews,2011112710,11/27/2011 0:00,5,0,1,1,22,137,0,0,0,36.83333333,0,3.666666667,4,16.66666667,72.83333333,0.333333333,0,0,18.2
00-0027864,R.Mathews,2011120500,12/5/2011 0:00,2,0,3,3,13,112,1,0,0,29.16666667,0,3.166666667,3.5,16.83333333,79.33333333,0,0,0,23.4
00-0027864,R.Mathews,2011121112,12/11/2011 0:00,34,0,6,6,20,114,0,0,0,18.16666667,0,2.833333333,3.166666667,16.33333333,84.5,0.166666667,0,0,23.8
00-0027864,R.Mathews,2011121812,12/18/2011 0:00,19,0,2,2,26,90,2,0,0,22.66666667,0,3.666666667,4,15.66666667,82.66666667,0.166666667,0,0,24.9
00-0027864,R.Mathews,2011122410,12/24/2011 0:00,16,0,3,4,11,58,0,0,0,21.5,0,3.333333333,3.5,17.83333333,91.16666667,0.5,0,0,10.4
00-0027864,R.Mathews,2012092310,9/23/2012 0:00,32,0,5,8,10,44,0,0,0,15,0,2.833333333,3,17.5,91.33333333,0.5,0,0,12.6
00-0027864,R.Mathews,2012093002,9/30/2012 0:00,21,0,2,2,14,61,0,0,0,18,0,3.333333333,4,17,92.5,0.5,0,0,10.2
00-0027864,R.Mathews,2012100711,10/7/2012 0:00,59,0,6,8,12,80,1,0,0,20.66666667,0,3.5,4.166666667,15.66666667,79.83333333,0.5,0,0,25.9
00-0027864,R.Mathews,2012101500,10/15/2012 0:00,19,0,4,5,22,74,0,0,0,30.16666667,0,4,5,15.5,74.5,0.5,0,0,13.3
00-0027864,R.Mathews,2012102802,10/28/2012 0:00,9,0,2,4,24,95,0,0,0,27.66666667,0,3.666666667,4.833333333,15.83333333,67.83333333,0.5,0,0,12.4
00-0027864,R.Mathews,2012110100,11/1/2012 0:00,5,0,2,2,13,67,0,0,0,26,0,3.666666667,5.166666667,15.5,68.66666667,0.166666667,0,0,9.2
00-0027864,R.Mathews,2012111101,11/11/2012 0:00,22,0,5,6,17,54,0,0,0,24.16666667,0,3.5,4.833333333,15.83333333,70.16666667,0.166666667,0,0,12.6
00-0027864,R.Mathews,2012111810,11/18/2012 0:00,36,0,4,4,15,47,0,0,0,22.5,0,3.5,4.5,17,71.83333333,0.166666667,0,0,12.3
00-0027864,R.Mathews,2012112508,11/25/2012 0:00,16,0,3,3,19,72,0,0,0,25,0,3.833333333,4.833333333,17.16666667,69.5,0.166666667,0,0,11.8
00-0027864,R.Mathews,2012120212,12/2/2012 0:00,25,0,3,7,9,26,0,0,0,17.83333333,0,3.333333333,4,18.33333333,68.16666667,0,0,0,8.1
00-0027864,R.Mathews,2012120902,12/9/2012 0:00,0,0,0,1,25,65,0,0,0,18.83333333,0,3.166666667,4.333333333,16.16666667,60.16666667,0,0,0,6.5
00-0027864,R.Mathews,2013090901,9/9/2013 0:00,22,1,2,2,13,33,0,0,0,17.33333333,0,2.833333333,3.833333333,16.33333333,55.16666667,0,0,0,13.5
00-0027864,R.Mathews,2013091508,9/15/2013 0:00,3,0,1,1,16,73,0,0,0,20.16666667,0.166666667,2.833333333,3.833333333,16.33333333,49.5,0,0,0,8.6
00-0027864,R.Mathews,2013092911,9/29/2013 0:00,41,0,4,4,19,62,0,0,0,17,0.166666667,2.166666667,3,16.16666667,52.66666667,0,0,0,14.3
00-0027864,R.Mathews,2013101400,10/14/2013 0:00,0,0,0,1,22,102,0,0,0,17.83333333,0.166666667,2.166666667,3,16.83333333,55.16666667,0,0,0,13.2
00-0027864,R.Mathews,2013111010,11/10/2013 0:00,2,0,1,2,14,59,1,0,0,15.16666667,0.166666667,1.666666667,2.666666667,17.33333333,60.16666667,0,0,0,13.1
00-0027864,R.Mathews,2013111705,11/17/2013 0:00,16,0,2,2,19,127,0,0,0,11.33333333,0.166666667,1.333333333,1.833333333,18.16666667,65.66666667,0.166666667,0,0,19.3
00-0027864,R.Mathews,2013112405,11/24/2013 0:00,10,0,2,2,14,55,1,0,0,14,0.166666667,1.666666667,2,17.16666667,76,0.166666667,0,0,14.5
00-0027864,R.Mathews,2013120110,12/1/2013 0:00,31,0,5,6,14,61,0,0,0,12,0,1.666666667,2,17.33333333,79.66666667,0.333333333,0,0,14.2
00-0027864,R.Mathews,2013120811,12/8/2013 0:00,32,0,3,4,29,103,1,0,0,16.66666667,0,2.333333333,2.833333333,17,77.66666667,0.333333333,0,0,25.5
00-0027864,R.Mathews,2013121200,12/12/2013 0:00,1,0,1,1,29,127,1,0,0,15.16666667,0,2.166666667,2.833333333,18.66666667,84.5,0.5,0,0,22.8
00-0027864,R.Mathews,2013122213,12/22/2013 0:00,20,0,3,5,25,99,1,0,0,15.33333333,0,2.333333333,2.833333333,19.83333333,88.66666667,0.666666667,0,0,20.9
00-0027864,R.Mathews,2013122914,12/29/2013 0:00,11,0,2,3,24,144,0,0,0,18.33333333,0,2.666666667,3.333333333,21.66666667,95.33333333,0.666666667,0,0,20.5
00-0027864,R.Mathews,2014090801,9/8/2014 0:00,20,0,2,2,12,40,1,0,0,17.5,0,2.666666667,3.5,22.5,98.16666667,0.666666667,0,0,14
00-0027864,Ry.Mathews,2014111609,11/16/2014 0:00,5,0,1,1,16,70,0,0,0,19.16666667,0,2.666666667,3.5,22.16666667,95.66666667,0.666666667,0,0,8.5
00-0027864,Ry.Mathews,2014112308,11/23/2014 0:00,8,0,2,2,12,105,1,0,0,14.83333333,0,2,2.666666667,22.5,97.16666667,0.666666667,0,0,22.3
00-0027864,Ry.Mathews,2014113000,11/30/2014 0:00,6,0,1,2,13,38,1,0,0,10.83333333,0,1.833333333,2.333333333,19.66666667,97.5,0.666666667,0,0,11.4
00-0027864,Ry.Mathews,2014120713,12/7/2014 0:00,4,0,1,1,11,44,0,0,0,11.66666667,0,1.833333333,2.5,17,82.66666667,0.666666667,0,0,5.8
00-0027864,R.Mathews,2015092702,9/27/2015 0:00,20,1,2,4,25,108,0,0,0,9,0,1.5,1.833333333,14.66666667,73.5,0.5,0,0,23.8
00-0027864,R.Mathews,2015101100,10/11/2015 0:00,23,0,3,3,8,73,1,0,0,10.5,0.166666667,1.5,2,14.83333333,67.5,0.5,0,0,18.6
00-0027864,R.Mathews,2015101900,10/19/2015 0:00,6,0,1,1,9,40,0,0,0,11,0.166666667,1.666666667,2.166666667,14.16666667,73,0.5,0,0,5.6
00-0027864,R.Mathews,2015110810,11/8/2015 0:00,0,0,0,1,11,67,1,0,0,11.16666667,0.166666667,1.666666667,2.166666667,13,68,0.5,0,0,12.7
00-0027864,R.Mathews,2015111505,11/15/2015 0:00,22,0,2,3,8,18,1,0,0,9.833333333,0.166666667,1.333333333,2,12.83333333,61.66666667,0.5,0,0,12
00-0027864,R.Mathews,2015121300,12/13/2015 0:00,4,0,2,2,13,38,0,0,0,12.5,0.166666667,1.5,2.166666667,12,58.33333333,0.5,0,0,6.2
00-0027864,R.Mathews,2015122001,12/20/2015 0:00,3,0,1,2,11,58,0,0,0,12.5,0.166666667,1.666666667,2.333333333,12.33333333,57.33333333,0.5,0,0,7.1
00-0027864,R.Mathews,2016091900,9/19/2016 0:00,3,0,1,1,9,32,2,0,0,9.666666667,0,1.5,2,10,49,0.5,0,0,16.5
00-0027864,R.Mathews,2016100902,10/9/2016 0:00,33,1,5,5,11,42,0,0,0,6.333333333,0,1.166666667,1.666666667,10.16666667,42.16666667,0.666666667,0,0,18.5
00-0027864,R.Mathews,2016102307,10/23/2016 0:00,27,0,1,1,14,56,0,0,0,10.83333333,0.166666667,1.833333333,2.333333333,10.5,42.5,0.666666667,0,0,9.3
00-0027864,R.Mathews,2016111305,11/13/2016 0:00,30,0,2,2,20,111,2,0,0,15.33333333,0.166666667,2,2.333333333,11,40.66666667,0.5,0,0,31.1
00-0027864,R.Mathews,2016121107,12/11/2016 0:00,0,0,0,1,15,60,0,0,0,16.66666667,0.166666667,2,2.166666667,13,56.16666667,0.666666667,0,0,6
00-0027864,R.Mathews,2016121800,12/18/2016 0:00,5,0,1,1,21,130,1,0,0,16,0.166666667,1.666666667,2,13.33333333,59.83333333,0.666666667,0,0,23.5
00-0027864,R.Mathews,2016122200,12/22/2016 0:00,16,0,1,1,18,46,0,0,0,16.33333333,0.166666667,1.666666667,1.833333333,15,71.83333333,0.833333333,0,0,7.2
,,,,,,,,,,,,,18.5,0.166666667,1.666666667,1.833333333,16.5,74.16666667,0.5,0,0,0
,,,,,,,,,,,,,0,0,0,1,12,118,0,0,0,0
00-0027880,J.Best,2010091906,9/19/2010 0:00,154,1,9,14,17,78,2,0,0,16,0,5,6,14,20,2,0,0,53.2
00-0027880,J.Best,2010100304,10/3/2010 0:00,34,0,5,7,12,50,0,0,0,85,0.5,7,10,15.5,49,2,0,0,13.4
00-0027880,J.Best,2010101004,10/10/2010 0:00,37,0,4,4,18,67,0,0,0,68,0.333333333,6.333333333,9,14.33333333,49.33333333,1.333333333,0,0,14.4
00-0027880,J.Best,2010101705,10/17/2010 0:00,31,0,6,6,12,16,0,0,0,60.25,0.25,5.75,7.75,15.25,53.75,1,0,0,10.7
00-0027880,J.Best,2010103104,10/31/2010 0:00,31,0,5,8,12,48,0,0,0,54.4,0.2,5.8,7.4,14.6,46.2,0.8,0,0,12.9
00-0027880,J.Best,2010110700,11/7/2010 0:00,40,0,5,9,16,48,0,0,0,50.5,0.166666667,5.666666667,7.5,14.16666667,46.5,0.666666667,0,0,13.8
00-0027880,J.Best,2010111406,11/14/2010 0:00,4,0,4,5,17,35,0,0,0,54.5,0.166666667,5.666666667,8,14.5,51.16666667,0.333333333,0,0,7.9
00-0027880,J.Best,2010120505,12/5/2010 0:00,32,0,1,1,9,65,0,0,0,29.5,0,4.833333333,6.5,14.5,44,0,0,0,10.7
00-0027880,J.Best,2010121205,12/12/2010 0:00,4,0,1,2,13,38,0,0,0,29.16666667,0,4.166666667,5.5,14,46.5,0,0,0,5.2
00-0027880,J.Best,2011010209,1/2/2011 0:00,23,0,6,7,10,34,0,0,0,23.66666667,0,3.666666667,5.166666667,13.16666667,41.66666667,0,0,0,11.7
00-0027880,J.Best,2011091106,9/11/2011 0:00,42,0,4,5,21,72,0,0,0,22.33333333,0,3.666666667,5.333333333,12.83333333,44.66666667,0,0,0,15.4
00-0027880,J.Best,2011091800,9/18/2011 0:00,66,1,6,8,16,57,1,0,0,24.16666667,0,3.5,4.833333333,14.33333333,48.66666667,0,0,0,30.3
00-0027880,J.Best,2011092506,9/25/2011 0:00,74,0,5,7,12,14,0,0,0,28.5,0.166666667,3.666666667,4.666666667,14.33333333,50.16666667,0.166666667,0,0,13.8
00-0027880,J.Best,2011100203,10/2/2011 0:00,23,0,2,8,11,47,0,0,0,40.16666667,0.166666667,3.833333333,5,13.5,46.66666667,0.166666667,0,0,9
00-0027880,J.Best,2011101000,10/10/2011 0:00,9,0,4,4,12,163,1,0,0,38.66666667,0.166666667,4,6.166666667,13.83333333,43.66666667,0.166666667,0,0,30.2
00-0027880,J.Best,2011101604,10/16/2011 0:00,73,0,6,8,12,37,0,0,0,39.5,0.166666667,4.5,6.5,13.66666667,64.5,0.333333333,0,0,17
,,,,,,,,,,,,,47.83333333,0.166666667,4.5,6.666666667,14,65,0.333333333,0,0,0
00-0027888,T.Gerhart,2010120500,12/5/2010 0:00,-2,0,1,2,12,54,0,0,0,5,0,2,2,22,76,1,0,0,6.2
00-0027888,T.Gerhart,2010122000,12/20/2010 0:00,18,0,3,4,16,77,0,1,1,1.5,0,1.5,2,17,65,0.5,0,0,11.5
00-0027888,T.Gerhart,2011112703,11/27/2011 0:00,19,0,2,3,17,44,1,0,0,7,0,2,2.666666667,16.66666667,69,0.333333333,0.333333333,0.333333333,14.3
00-0027888,T.Gerhart,2011120409,12/4/2011 0:00,42,0,8,8,21,91,0,0,0,10,0,2,2.75,16.75,62.75,0.5,0.25,0.25,21.3
00-0027888,T.Gerhart,2011121105,12/11/2011 0:00,19,1,3,3,19,90,0,0,0,16.4,0,3.2,3.8,17.6,68.4,0.4,0.2,0.2,19.9
00-0027888,T.Gerhart,2011122406,12/24/2011 0:00,0,0,0,1,11,109,0,0,0,16.83333333,0.166666667,3.166666667,3.666666667,17.83333333,72,0.333333333,0.166666667,0.166666667,13.9
00-0027888,T.Gerhart,2012010109,1/1/2012 0:00,3,0,1,2,15,67,0,0,0,16,0.166666667,2.833333333,3.5,16,77.5,0.166666667,0.166666667,0.166666667,8
00-0027888,T.Gerhart,2012092302,9/23/2012 0:00,20,0,2,4,8,18,0,0,0,16.83333333,0.166666667,2.833333333,3.5,16.5,79.66666667,0.166666667,0.166666667,0.166666667,5.8
00-0027888,T.Gerhart,2012122310,12/23/2012 0:00,5,0,1,2,8,31,1,0,0,17.16666667,0.166666667,2.666666667,3.5,15.16666667,69.83333333,0.166666667,0,0,10.6
00-0027888,T.Gerhart,2013112403,11/24/2013 0:00,5,0,1,1,8,91,0,0,0,14.83333333,0.166666667,2.5,3.333333333,13.66666667,67.66666667,0.166666667,0,0,10.6
00-0027888,T.Gerhart,2013120800,12/8/2013 0:00,0,0,0,1,15,89,1,0,0,8.666666667,0.166666667,1.333333333,2.166666667,11.5,67.66666667,0.166666667,0,0,14.9
00-0027888,T.Gerhart,2014090707,9/7/2014 0:00,15,0,2,2,18,42,0,0,0,5.5,0,0.833333333,1.833333333,10.83333333,67.5,0.333333333,0,0,7.7
00-0027888,T.Gerhart,2014092104,9/21/2014 0:00,31,0,2,2,9,32,0,0,0,8,0,1.166666667,2,12,56.33333333,0.333333333,0,0,8.3
00-0027888,T.Gerhart,2014092808,9/28/2014 0:00,8,0,1,1,10,32,1,0,0,12.66666667,0,1.333333333,2,11,50.5,0.333333333,0,0,11
00-0027888,T.Gerhart,2014121401,12/14/2014 0:00,9,0,2,2,13,54,0,0,0,10.66666667,0,1.166666667,1.5,11.33333333,52.83333333,0.5,0,0,8.3
00-0027888,T.Gerhart,2014121800,12/18/2014 0:00,7,0,1,2,12,53,1,0,0,11.33333333,0,1.333333333,1.5,12.16666667,56.66666667,0.333333333,0,0,13
00-0027888,T.Gerhart,2015101807,10/18/2015 0:00,23,0,3,4,9,26,0,0,0,11.66666667,0,1.333333333,1.666666667,12.83333333,50.33333333,0.5,0,0,7.9
,,,,,,,,,,,,,15.5,0,1.833333333,2.166666667,11.83333333,39.83333333,0.333333333,0,0,0
00-0027890,B.Tate,2011092501,9/25/2011 0:00,8,0,1,4,19,82,0,0,0,32,0,4,4,23,103,0,0,0,10
00-0027890,B.Tate,2011101608,10/16/2011 0:00,0,0,0,1,9,41,0,0,0,20,0,2.5,4,21,92.5,0,0,0,4.1
00-0027890,B.Tate,2011110601,11/6/2011 0:00,0,0,0,1,12,115,1,0,0,13.33333333,0,1.666666667,3,17,75.33333333,0,0,0,20.5
00-0027890,B.Tate,2011121103,12/11/2011 0:00,30,0,3,3,8,67,0,0,0,10,0,1.25,2.5,15.75,85.25,0.25,0,0,12.7
00-0027890,B.Tate,2012010104,1/1/2012 0:00,24,0,4,5,16,97,1,0,0,14,0,1.6,2.6,14.2,81.6,0.2,0,0,22.1
00-0027890,B.Tate,2012091607,9/16/2012 0:00,23,0,4,4,12,74,2,0,0,15.66666667,0,2,3,14.5,84.16666667,0.333333333,0,0,25.7
00-0027890,B.Tate,2012121000,12/10/2012 0:00,-1,0,1,1,8,46,0,0,0,14.16666667,0,2,3,12.66666667,79.33333333,0.666666667,0,0,5.5
00-0027890,B.Tate,2013090901,9/9/2013 0:00,7,0,2,2,9,55,0,0,0,12.66666667,0,2,2.5,10.83333333,73.33333333,0.666666667,0,0,8.2
00-0027890,B.Tate,2013091505,9/15/2013 0:00,8,0,3,4,9,93,0,0,0,13.83333333,0,2.333333333,2.666666667,10.83333333,75.66666667,0.666666667,0,0,13.1
00-0027890,B.Tate,2013092200,9/22/2013 0:00,7,0,3,4,9,36,0,0,0,15.16666667,0,2.833333333,3.166666667,10.33333333,72,0.5,0,0,7.3
00-0027890,B.Tate,2013101303,10/13/2013 0:00,16,0,3,4,10,12,1,0,0,11.33333333,0,2.833333333,3.333333333,10.5,66.83333333,0.5,0,0,11.8
